CustomerKey,WWICustomerID,Customer,BillToCustomer,Category,BuyingGroup,PrimaryContact,PostalCode,ValidFrom,ValidTo,LineageKey
295,494,"Wingtip Toys (Pikeview, CO)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Sirirat Kongpaisarn,90478,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
296,495,"Wingtip Toys (Boalsburg, PA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Claude Bonsaint,90247,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
297,496,"Wingtip Toys (Port Hueneme, CA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Roman Pajer,90726,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
298,497,"Wingtip Toys (Verdery, SC)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Vitezslav Holy,90108,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
299,498,"Wingtip Toys (Obetz, OH)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Devi Dewangan,90143,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
300,499,"Wingtip Toys (East Fultonham, OH)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Masa Buecek,90032,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
301,500,"Wingtip Toys (Obion, TN)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Bipin Modi,90451,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
302,501,"Wingtip Toys (Cavendish, VT)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Rahul Sarma,90672,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
303,502,"Wingtip Toys (Miesville, MN)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Alejandro Escobar,90728,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
304,503,"Wingtip Toys (Valhalla, NC)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Andris Vitols,90310,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
305,504,"Wingtip Toys (Cape Neddick, ME)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Mariela Weitzer,90296,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
306,505,"Wingtip Toys (Silver Plume, CO)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Alain Pelland,90797,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
307,506,"Wingtip Toys (North Beach Haven, NJ)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Milica Stojkovic,90311,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
308,507,"Wingtip Toys (Downingtown, PA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Natalie Horackova,90133,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
309,508,"Wingtip Toys (Branson West, MO)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Baalaaditya Rallapalli,90016,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
310,509,"Wingtip Toys (Bergen Park, CO)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Matej Formanek,90278,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
311,510,"Wingtip Toys (Grabill, IN)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Manish Ghosh,90032,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
390,589,"Wingtip Toys (Alcester, SD)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Deviprasad PrabhupÄda,90797,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
391,590,"Wingtip Toys (McAdenville, NC)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Aija Lukstina,90644,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
392,591,"Wingtip Toys (Idaho City, ID)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Hoc Le,90426,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
393,592,"Wingtip Toys (Dunkerton, IA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Bhairaam Kidambi,90141,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
394,593,"Wingtip Toys (Cuyamungue, NM)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Jae-Hwa Shin,90540,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
395,594,"Wingtip Toys (Marfa, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Caterina Fallaci,90235,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
396,595,"Wingtip Toys (Accomac, VA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Baanuraekha Voleti,90378,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
397,596,"Wingtip Toys (Cos Cob, CT)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Ranjeet Haldar,90675,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
398,597,"Wingtip Toys (Haycock, AK)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Bhaamini Kanaparthi,90603,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
399,598,"Wingtip Toys (Kapa'a, HI)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Margit Molnar,90796,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
400,599,"Wingtip Toys (Dickworsham, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Chandni Jandhyala,90704,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
401,600,"Wingtip Toys (Caro, MI)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Ljubomir Nesic,90043,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
402,601,"Wingtip Toys (Ruthsburg, MD)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Telma Hermansson,90451,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
351,550,"Wingtip Toys (Morrison Bluff, AR)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Gundega Kundzina,90682,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
352,551,"Wingtip Toys (Huntingburg, IN)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Parveen Haldar,90434,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
353,552,"Wingtip Toys (Shay, PA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Noel Cartier,90759,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
354,553,"Wingtip Toys (Helotes, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Ilgonis Dzenis,90119,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
355,554,"Wingtip Toys (Hollandsburg, IN)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Ondrej Tomek,90683,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
356,555,"Wingtip Toys (Liberty Grove, MD)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Mohini Kaul,90204,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
357,556,"Wingtip Toys (Morita, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Arnab Malakar,90222,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
358,557,"Wingtip Toys (New Laguna, NM)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Mary Barney,90761,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
359,558,"Wingtip Toys (Bourneville, OH)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Dhaeraemdranaadh Allu,90164,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
360,559,"Wingtip Toys (Mendoza, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Paola Greece,90420,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
361,560,"Wingtip Toys (Palmas del Mar, PR)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Flora Olofsson,90167,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
362,561,"Wingtip Toys (Marion Junction, AL)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Nguyet Bach,90078,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
363,562,"Wingtip Toys (Ware Shoals, SC)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Jyoti Karnik,90181,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
364,563,"Wingtip Toys (Lostine, OR)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Samuel Almaraz,90287,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
365,564,"Wingtip Toys (Tilleda, WI)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Zuzana Kuchtova,90240,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
366,565,"Wingtip Toys (Wapiti, WY)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Mark Ruutel,90344,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
367,566,"Wingtip Toys (Amado, AZ)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Corneliu Vladu,90107,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
368,567,"Wingtip Toys (Jeromesville, OH)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Severins Polis,90184,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
369,568,"Wingtip Toys (Ovilla, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Linda Ledezma,90683,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
370,569,"Wingtip Toys (West Frostproof, FL)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Halit Gunes,90126,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
371,570,"Wingtip Toys (Flomaton, AL)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Vallo Vesik,90134,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
372,571,"Wingtip Toys (Pawlet, VT)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Dana Mrazova,90472,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
373,572,"Wingtip Toys (Trout Run, PA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Ema Slosar,90257,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
374,573,"Wingtip Toys (Marin City, CA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Hemchandra Debnath,90449,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
375,574,"Wingtip Toys (Molalla, OR)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Monika Valentova,90761,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
376,575,"Wingtip Toys (Trumansburg, NY)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Dattaatraeya Tottempudi,90482,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
377,576,"Wingtip Toys (Goodings Grove, IL)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Kahkushan Shakiba,90512,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
378,577,"Wingtip Toys (Cherryplain, NY)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Taner YÄ±lmaz,90779,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
379,578,"Wingtip Toys (Bell Acres, PA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Abhra Thakur,90526,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
380,579,"Wingtip Toys (Connoquenessing, PA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Dunja Radoncis,90775,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
381,580,"Wingtip Toys (Sarversville, PA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Darakhshan Javaherian,90201,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
382,581,"Wingtip Toys (Munich, ND)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Youssef Eriksson,90334,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
383,582,"Wingtip Toys (Montoya, NM)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Pavel Bohuslav,90683,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
384,583,"Wingtip Toys (Knights Landing, CA)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Jiri Vacha,90400,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
385,584,"Wingtip Toys (Cache, OK)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Magdalena Cervenkova,90770,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
386,585,"Wingtip Toys (Towaco, NJ)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Asha Mudigonda,90406,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
387,586,"Wingtip Toys (Lynne, FL)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Anete Kundzina,90009,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
388,587,"Wingtip Toys (Plata, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Daniela Sal,90374,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
389,588,"Wingtip Toys (Oak Point, TX)",Wingtip Toys (Head Office),Novelty Shop,Wingtip Toys,Duangrat Atitarn,90380,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
39,39,"Tailspin Toys (Diablock, KY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ashish Acharya,90158,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
40,40,"Tailspin Toys (Impact, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Alena Prikrylova,90326,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
41,41,"Tailspin Toys (Olivette, MO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lana Rozej,90042,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
42,42,"Tailspin Toys (Arietta, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Chandrakanta Raut,90124,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
43,43,"Tailspin Toys (Upper Preston, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ganapati Gadiyaram,90687,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
44,44,"Tailspin Toys (Amanda Park, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Adrijana Blagojevic,90258,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
45,45,"Tailspin Toys (Severna Park, MD)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lap Dinh,90326,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
46,46,"Tailspin Toys (Jemison, AL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Didem ozCelik,90683,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
47,47,"Tailspin Toys (Lake Hughes, CA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Serhat Akbulut,90358,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
48,48,"Tailspin Toys (Trentwood, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Daniela Barrios,90615,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
49,49,"Tailspin Toys (Muir, MI)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Julia Slobodova,90717,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
50,50,"Tailspin Toys (Hambleton, WV)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Marcela Jankova,90087,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
51,51,"Tailspin Toys (Imlaystown, NJ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Dipali Sonkar,90051,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
52,52,"Tailspin Toys (Idria, CA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Bansidhar Mitra,90556,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
53,53,"Tailspin Toys (Nanafalia, AL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Gunnar Persson,90783,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
54,54,"Tailspin Toys (Railroad, PA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Vitezslav Rehak,90586,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
55,55,"Tailspin Toys (Gum Branch, GA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Bharat Sikdar,90559,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
56,56,"Tailspin Toys (Royal City, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Juan Bezanson,90398,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
57,57,"Tailspin Toys (Lakemore, OH)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Aile Mae,90347,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
58,58,"Tailspin Toys (Mappsburg, VA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Pratap Varghese,90678,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
59,59,"Tailspin Toys (Edgartown, MA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Margita Kopecka,90684,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
60,60,"Tailspin Toys (East Dailey, WV)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lekha Mitra,90548,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
61,61,"Tailspin Toys (Fairfield Glade, TN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Abhoy PrabhupÄda,90050,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
62,62,"Tailspin Toys (Great Neck Estates, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Alida Caune,90240,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
63,63,"Tailspin Toys (Stallion Springs, CA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Agnes Szolosy,90076,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
64,64,"Tailspin Toys (Hodgdon, ME)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Rohana Kaskar,90673,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
65,65,"Tailspin Toys (North Cowden, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Hanuman Dubey,90406,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
66,66,"Tailspin Toys (Madaket, MA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Bao Dao,90614,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
67,67,"Tailspin Toys (Sentinel Butte, ND)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Preyakshna Aluri,90422,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
68,68,"Tailspin Toys (Gardere, LA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Valentina Conti,90136,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
69,69,"Tailspin Toys (Lytle Creek, CA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Theodore Saucier,90795,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
70,70,"Tailspin Toys (New Baden, IL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Mariana Fierro,90235,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
71,71,"Tailspin Toys (Good Hart, MI)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Afshin Djalili,90466,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
72,72,"Tailspin Toys (Cortaro, AZ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Bianh Phan,90351,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
73,73,"Tailspin Toys (Cokato, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Koknesis Vitols,90311,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
74,74,"Tailspin Toys (Indios, PR)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Roxane Rastgu,90193,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
75,75,"Tailspin Toys (Windsor Locks, CT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Vlasta Srbova,90456,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
76,76,"Tailspin Toys (Yewed, OK)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lata Babu,90308,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
77,77,"Tailspin Toys (Hahira, GA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Airi Vassiljev,90706,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
1,1,Tailspin Toys (Head Office),Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Waldemar Fisar,90410,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
2,2,"Tailspin Toys (Sylvanite, MT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lorena Cindric,90216,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
3,3,"Tailspin Toys (Peeples Valley, AZ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Bhaargav Rambhatla,90205,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
4,4,"Tailspin Toys (Medicine Lodge, KS)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Daniel Roman,90152,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
5,5,"Tailspin Toys (Gasport, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Johanna Huiting,90261,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
6,6,"Tailspin Toys (Jessie, ND)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Biswajeet Thakur,90298,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
7,7,"Tailspin Toys (Frankewing, TN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Kalidas Nadar,90761,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
8,8,"Tailspin Toys (Bow Mar, CO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Kanti Kotadia,90484,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
9,9,"Tailspin Toys (Netcong, NJ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Sointu Aalto,90129,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
10,10,"Tailspin Toys (Wimbledon, ND)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Siddhartha Parkar,90061,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
11,11,"Tailspin Toys (Devault, PA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Elnaz Javan,90185,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
12,12,"Tailspin Toys (Biscay, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Heloisa Fernandes,90054,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
13,13,"Tailspin Toys (Stonefort, IL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Razeena Hosseini,90685,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
14,14,"Tailspin Toys (Long Meadow, MD)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Tereza Valentova,90633,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
15,15,"Tailspin Toys (Batson, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Filips Jaunzems,90631,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
16,16,"Tailspin Toys (Coney Island, MO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Nitin Matondkar,90467,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
17,17,"Tailspin Toys (East Fultonham, OH)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Adam Kubat,90416,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
18,18,"Tailspin Toys (Goffstown, NH)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Isabelle Vodlan,90321,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
19,19,"Tailspin Toys (Lemeta, AK)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Mithun Bhattacharya,90303,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
20,20,"Tailspin Toys (College Place, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Nghi Hua,90050,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
21,21,"Tailspin Toys (Tresckow, PA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Duleep Raju,90790,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
22,22,"Tailspin Toys (Ward Ridge, FL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Cristina Longo,90784,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
23,23,"Tailspin Toys (Ikatan, AK)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Hang Tang,90019,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
24,24,"Tailspin Toys (Dundarrach, NC)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Intira Mookjai,90758,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
25,25,"Tailspin Toys (Avenal, CA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Sulabha Khalsa,90352,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
26,26,"Tailspin Toys (Hedrick, IA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Dhanishta Majji,90331,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
